id,nombre,plataforma,marca,puntuacion usuarios,numero usuarios,popularidad
14671,Praetorians HD Remaster,PC,PC,8.0,12,desconocido
14618,The Technomancer,PC,PC,6.6,185,poco conocido
14637,Deadliest Warrior: The Game,Xbox360,MICROSOFT,7.7,81,desconocido
14616,Surgeon Simulator: Anniversary Edition,PlayStation4,SONY,5.0,66,desconocido
14557,Dementium Remastered,3DS,NINTENDO,5.5,21,desconocido
14396,Little Dragons Cafe,PlayStation4,SONY,4.2,11,desconocido
14507,Sumioni: Demon Arts,PlayStationVita,SONY,6.1,14,desconocido
14463,Destiny 2: Curse of Osiris,PlayStation4,SONY,1.5,581,popular
14517,Pool of Radiance: Ruins of Myth Drannor,PC,PC,6.4,26,desconocido
14460,Kao the Kangaroo Round 2,GameCube,NINTENDO,7.5,6,desconocido
14568,Akiba's Trip: Undead & Undressed,PlayStation4,SONY,6.8,62,desconocido
14530,The Great Escape,PlayStation2,SONY,7.8,23,desconocido
14379,Kuon,PlayStation2,SONY,8.4,16,desconocido
14563,Knock-knock,PC,PC,8.2,190,poco conocido
14376,Dirge of Cerberus: Final Fantasy VII,PlayStation2,SONY,7.9,265,conocido
14449,Vector Thrust,PC,PC,5.3,8,desconocido
14521,Aegis of Earth: Protonovus Assault,PlayStation4,SONY,6.4,11,desconocido
14380,Dragon Ball: Raging Blast 2,Xbox360,MICROSOFT,7.5,46,desconocido
14556,Submerged,XboxOne,MICROSOFT,6.7,15,desconocido
14411,Sonic Forces,Switch,NINTENDO,6.9,560,popular
14542,Jet Car Stunts,PC,PC,7.4,5,desconocido
14485,The Legend of Spyro: Dawn of the Dragon,DS,NINTENDO,5.7,16,desconocido
14386,Supercar Street Challenge,PlayStation2,SONY,7.2,10,desconocido
14569,Sherlock Holmes: The Mystery of the Mummy,DS,NINTENDO,3.1,9,desconocido
14466,Gear.Club Unlimited 2,Switch,NINTENDO,5.5,22,desconocido
14384,Tactical Ops: Assault on Terror,PC,PC,7.2,22,desconocido
14438,Endgame,PlayStation2,SONY,6.8,5,desconocido
14443,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PlayStation2,SONY,8.8,13,desconocido
14543,Little Deviants,PlayStationVita,SONY,5.5,60,desconocido
14458,The Sims 2: Pets,PSP,SONY,7.4,10,desconocido
14473,Final Exam,Xbox360,MICROSOFT,7.2,6,desconocido
14402,NBA,PSP,SONY,6.9,14,desconocido
14527,DRIV3R,PlayStation2,SONY,5.8,119,poco conocido
14559,Shrek the Third,Wii,NINTENDO,4.3,11,desconocido
14538,Paradise (2006),PC,PC,8.2,52,desconocido
14532,EOE: Eve of Extinction,PlayStation2,SONY,8.1,9,desconocido
14505,Warpath,PC,PC,6.4,5,desconocido
14422,Micro Machines V4,PC,PC,7.5,16,desconocido
14414,Destiny 2: Curse of Osiris,XboxOne,MICROSOFT,1.4,87,desconocido
14553,NHL FaceOff 2001,PlayStation2,SONY,4.0,4,desconocido
14461,Avatar: The Last Airbender,PSP,SONY,6.1,12,desconocido
14484,Michael Jackson The Experience HD,PlayStationVita,SONY,6.3,22,desconocido
14408,FireStarter,PC,PC,5.6,11,desconocido
14474,Art of Murder: Cards of Destiny,PC,PC,5.5,10,desconocido
14465,One Punch Man: A Hero Nobody Knows,PlayStation4,SONY,3.8,53,desconocido
14549,Mugen Souls Z,PlayStation3,SONY,6.3,59,desconocido
14400,Sinner: Sacrifice for Redemption,PlayStation4,SONY,3.8,16,desconocido
14494,Legend: Hand of God,PC,PC,5.6,23,desconocido
14455,BASS Strike,PlayStation2,SONY,5.8,4,desconocido
14429,Necropolis,PlayStation4,SONY,3.8,4,desconocido
14513,Eclipse: Edge of Light,PlayStation4,SONY,3.8,6,desconocido
14456,SVC Chaos: SNK vs. Capcom,Xbox,MICROSOFT,5.8,10,desconocido
14403,Dynasty Warriors 7,PlayStation3,SONY,7.3,64,desconocido
14389,"Medieval Lords: Build, Defend, Expand",PC,PC,7.3,9,desconocido
14435,Boogie,Wii,NINTENDO,5.3,55,desconocido
14454,Myst III: Exile,PlayStation2,SONY,7.0,4,desconocido
14432,Zotrix,PlayStation4,SONY,3.7,6,desconocido
14540,Pac-Man World Rally,GameCube,NINTENDO,8.4,10,desconocido
14564,Far Cry 5: Lost on Mars,PlayStation4,SONY,5.6,46,desconocido
14401,Space Chimps,Xbox360,MICROSOFT,5.3,12,desconocido
14479,Randal's Monday,PC,PC,6.8,62,desconocido
14554,Sonic Adventure DX Director's Cut,GameCube,NINTENDO,7.8,245,conocido
14475,DreamWorks Shrek the Third,PSP,SONY,3.6,9,desconocido
14481,Double Dragon,Xbox360,MICROSOFT,6.3,12,desconocido
14393,Lifeless Planet: Premier Edition,XboxOne,MICROSOFT,6.8,32,desconocido
14415,Shadow Puppeteer,WiiU,NINTENDO,6.2,15,desconocido
14371,Typoman,WiiU,NINTENDO,7.0,29,desconocido
14416,Of Orcs and Men,PlayStation3,SONY,6.3,43,desconocido
14418,Hunted: The Demon's Forge,PlayStation3,SONY,6.3,76,desconocido
14502,Dynasty Warriors 5: Xtreme Legends,PlayStation2,SONY,8.2,30,desconocido
14487,FIFA Soccer 13,PlayStationVita,SONY,4.1,91,desconocido
14520,Dragon Ball: Raging Blast,PlayStation3,SONY,7.3,72,desconocido
14375,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PC,PC,3.4,16,desconocido
14477,Robotech: Invasion,PlayStation2,SONY,7.3,4,desconocido
14524,RWBY: Grimm Eclipse,XboxOne,MICROSOFT,7.3,7,desconocido
14459,Bolt,Xbox360,MICROSOFT,6.7,11,desconocido
14515,Men of War: Condemned Heroes,PC,PC,6.4,29,desconocido
14407,Special Forces: Team X,Xbox360,MICROSOFT,6.8,9,desconocido
14496,Rugby 20,XboxOne,MICROSOFT,4.0,6,desconocido
14419,The Getaway: Black Monday,PlayStation2,SONY,7.8,58,desconocido
14500,Tour de France 2018,PlayStation4,SONY,6.4,14,desconocido
14392,Need for Speed ProStreet,PSP,SONY,7.3,25,desconocido
14428,Pirates of the Caribbean: At World's End,PC,PC,6.4,34,desconocido
14433,Destiny Connect: Tick-Tock Travelers,Switch,NINTENDO,5.8,12,desconocido
14528,Uncanny Valley,XboxOne,MICROSOFT,3.3,7,desconocido
14509,Rocketmen: Axis of Evil,PlayStation3,SONY,5.3,9,desconocido
14441,NFL QB Club 2001,Nintendo64,NINTENDO,7.5,4,desconocido
14508,Prince of Persia: The Forgotten Sands,DS,NINTENDO,6.8,8,desconocido
14472,Onechanbara Z2: Chaos,PlayStation4,SONY,6.8,86,desconocido
14516,Chulip,PlayStation2,SONY,7.5,6,desconocido
14442,Spy Hunter 2,PlayStation2,SONY,6.4,8,desconocido
14536,Back to Bed,PC,PC,5.8,27,desconocido
14372,Datura,PlayStation3,SONY,5.5,50,desconocido
14388,Landit Bandit,PlayStation3,SONY,7.0,4,desconocido
14495,Griefhelm,PC,PC,6.8,4,desconocido
14440,"Hey You, Pikachu!",Nintendo64,NINTENDO,6.4,33,desconocido
14394,Call of Duty: Modern Warfare 3 - Defiance,DS,NINTENDO,1.2,257,conocido
14469,WWE 2K Battlegrounds,XboxOne,MICROSOFT,5.8,20,desconocido
14468,Genesis Rising: The Universal Crusade,PC,PC,5.5,28,desconocido
14525,Soul Axiom,PC,PC,6.1,10,desconocido
14427,Mobile Suit Gundam: Extreme VS-Force,PlayStationVita,SONY,6.8,17,desconocido
14518,Sniper: Ghost Warrior 3,XboxOne,MICROSOFT,6.4,102,poco conocido
14539,Trials of the Blood Dragon,XboxOne,MICROSOFT,5.6,22,desconocido
14486,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,NINTENDO,5.7,10,desconocido
14478,Dynasty Warriors Vol. 2,PSP,SONY,8.4,10,desconocido
14547,Vietcong: Purple Haze,Xbox,MICROSOFT,8.4,11,desconocido
14420,Stranger Things 3: The Game,PlayStation4,SONY,4.9,16,desconocido
14566,Fade to Silence,XboxOne,MICROSOFT,6.7,21,desconocido
14369,Transformers: Dark of the Moon,PlayStation3,SONY,5.9,31,desconocido
14488,Tennis World Tour 2,PlayStation4,SONY,8.6,57,desconocido
14567,Toren,PC,PC,5.9,109,poco conocido
14499,Bomberman Land,Wii,NINTENDO,7.6,12,desconocido
14498,Faery: Legends of Avalon,Xbox360,MICROSOFT,6.8,15,desconocido
14406,Armored Core: Nine Breaker,PlayStation2,SONY,8.6,7,desconocido
14497,Wizardry: Labyrinth of Lost Souls,PlayStation3,SONY,5.7,13,desconocido
14476,World War II Online: Blitzkrieg,PC,PC,7.1,8,desconocido
14480,Armikrog,PC,PC,5.1,82,desconocido
14560,Tony Hawk's Proving Ground,Wii,NINTENDO,6.2,19,desconocido
14391,TRON: Evolution,PC,PC,5.6,29,desconocido
14452,Destruction Derby Arenas,PlayStation2,SONY,8.0,16,desconocido
14501,Rocketmen: Axis of Evil,Xbox360,MICROSOFT,7.9,10,desconocido
14464,Disney Epic Mickey 2: The Power of Two,WiiU,NINTENDO,5.6,47,desconocido
14552,Arctic Thunder,Xbox,MICROSOFT,6.7,6,desconocido
14434,DreamWorks Shrek Forever After,PlayStation3,SONY,2.5,11,desconocido
14423,Rampage: Total Destruction,GameCube,NINTENDO,6.7,11,desconocido
14555,Dawn of Mana,PlayStation2,SONY,7.4,18,desconocido
14529,Catlateral Damage,PlayStation4,SONY,5.1,15,desconocido
14482,Blazing Angels: Squadrons of WWII,Wii,NINTENDO,6.8,31,desconocido
14571,Army Men Advance,GameBoyAdvance,NINTENDO,8.0,5,desconocido
14436,Corvette,PlayStation2,SONY,6.2,24,desconocido
14378,OK K.O.! Let's Play Heroes,XboxOne,MICROSOFT,6.3,4,desconocido
14523,Pulse,PC,PC,5.1,8,desconocido
14512,Dead Island: Riptide,Xbox360,MICROSOFT,6.3,202,conocido
14439,ESPN Great Outdoor Games Bass 2002,GameBoyAdvance,NINTENDO,7.8,4,desconocido
14426,NASCAR 08,PlayStation3,SONY,4.9,15,desconocido
14545,Deep Labyrinth,DS,NINTENDO,6.3,6,desconocido
14492,The First Templar,PC,PC,5.9,69,desconocido
14445,The LEGO Movie 2 Videogame,PlayStation4,SONY,1.9,21,desconocido
14453,Dungeons & Dragons: Eye of the Beholder,GameBoyAdvance,NINTENDO,5.9,14,desconocido
14531,Batman: Vengeance,PC,PC,6.8,20,desconocido
14399,Frontline: Fields of Thunder,PC,PC,7.4,8,desconocido
14570,The Incredible Hulk (2003),GameBoyAdvance,NINTENDO,7.4,7,desconocido
14511,Spider-Man: Friend or Foe,PC,PC,5.9,22,desconocido
14519,The Nightmare of Druaga,PlayStation2,SONY,8.3,7,desconocido
14548,Animal Force,PlayStation4,SONY,5.0,10,desconocido
14412,CrimeCraft,PC,PC,5.9,122,poco conocido
14404,Akiba's Trip: Undead & Undressed,PlayStation3,SONY,7.6,42,desconocido
14467,Fossil Fighters: Frontier,3DS,NINTENDO,5.1,27,desconocido
14562,UberSoldier,PC,PC,6.3,19,desconocido
14374,Stranded Sails: Explorers of the Cursed Islands,Switch,NINTENDO,6.6,5,desconocido
14437,Spawn: Armageddon,Xbox,MICROSOFT,7.1,8,desconocido
14514,Orangeblood,PC,PC,7.0,5,desconocido
14491,Tomb Raider: Chronicles,PC,PC,7.1,57,desconocido
14398,Micro Machines World Series,XboxOne,MICROSOFT,5.0,9,desconocido
14395,Driver '76,PSP,SONY,7.4,25,desconocido
14370,Kirby Battle Royale,3DS,NINTENDO,7.1,62,desconocido
14450,Judge Dredd: Dredd VS Death,Xbox,MICROSOFT,6.7,7,desconocido
14381,Sonic Forces,PlayStation4,SONY,6.7,784,popular
14565,Toy Home,PlayStation3,SONY,5.1,7,desconocido
14526,Spider-Man: Edge of Time,Xbox360,MICROSOFT,7.0,43,desconocido
14425,Empire Earth II: The Art of Supremacy,PC,PC,6.7,6,desconocido
14537,Tiny Troopers,PC,PC,5.4,19,desconocido
14551,Harbinger,PC,PC,7.0,15,desconocido
14451,The Lord of the Rings: Conquest,PC,PC,6.5,65,desconocido
14417,Body and Brain Connection,Xbox360,MICROSOFT,4.8,4,desconocido
14377,Fade to Silence,PC,PC,4.6,55,desconocido
14367,The King of Fighters XII,PlayStation3,SONY,5.2,49,desconocido
14462,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GameCube,NINTENDO,6.6,8,desconocido
14373,Naruto Shippuden: Kizuna Drive,PSP,SONY,5.2,10,desconocido
14490,Nether,PC,PC,4.6,120,poco conocido
14413,Naruto: Path of the Ninja,DS,NINTENDO,7.2,9,desconocido
14382,Group S Challenge,Xbox,MICROSOFT,6.3,6,desconocido
14522,Ruff Trigger: The Vanocore Conspiracy,PlayStation2,SONY,7.4,8,desconocido
14390,Sacred 3,PC,PC,1.5,518,popular
14535,Disney Epic Mickey 2: The Power of Two,PlayStationVita,SONY,6.6,21,desconocido
14546,Capcom Fighting Evolution,PlayStation2,SONY,5.2,6,desconocido
14410,Faery: Legends of Avalon,PlayStation3,SONY,6.7,7,desconocido
14544,Wrecked: Revenge Revisited,Xbox360,MICROSOFT,5.5,11,desconocido
14424,Dark Void,PC,PC,5.2,76,desconocido
14483,Breach,Xbox360,MICROSOFT,4.4,11,desconocido
14550,Lionheart: Legacy of the Crusader,PC,PC,7.4,61,desconocido
14561,"Warhammer 40,000: Squad Command",DS,NINTENDO,7.9,18,desconocido
14368,Mario Party: Island Tour,3DS,NINTENDO,6.0,154,poco conocido
14471,ZHEROS,XboxOne,MICROSOFT,4.4,37,desconocido
14503,Neverland Card Battles,PSP,SONY,8.0,13,desconocido
14444,Mobile Suit Gundam Seed: Battle Assault,GameBoyAdvance,NINTENDO,7.7,6,desconocido
14541,Guitar Hero: Van Halen,Xbox360,MICROSOFT,6.0,21,desconocido
14447,Captain America: Super Soldier,Wii,NINTENDO,7.2,9,desconocido
14558,The Amazing Spider-Man 2,PC,PC,5.5,156,poco conocido
14489,Dead Space 2: Severed,Xbox360,MICROSOFT,6.8,27,desconocido
14385,Wolfenstein 3D,GameBoyAdvance,NINTENDO,6.5,11,desconocido
14506,Black Mirror,XboxOne,MICROSOFT,2.8,10,desconocido
14504,Stronghold Legends,PC,PC,7.2,58,desconocido
14534,Toy Story 2: Buzz Lightyear to the Rescue!,Dreamcast,SEGA,7.4,12,desconocido
14510,Army Corps of Hell,PlayStationVita,SONY,6.6,29,desconocido
14421,Rayman Raving Rabbids 2,DS,NINTENDO,6.7,19,desconocido
14533,Ready 2 Rumble Boxing: Round 2,GameBoyAdvance,NINTENDO,7.8,4,desconocido
14387,Dragon Valor,PlayStation,SONY,8.9,17,desconocido
14383,Teenage Mutant Ninja Turtles,GameCube,NINTENDO,7.6,13,desconocido
14397,Dynasty Warriors 9,PC,PC,2.8,50,desconocido
14448,SOL: Exodus,PC,PC,6.5,17,desconocido
14409,The Princess Guide,Switch,NINTENDO,4.6,7,desconocido
14457,Rise of the Argonauts,PlayStation3,SONY,7.0,24,desconocido
14446,Skater XL,PlayStation4,SONY,5.2,96,desconocido
14405,Dragon Ball Z: Harukanaru Densetsu,DS,NINTENDO,6.5,13,desconocido
14431,Goliath,PC,PC,6.9,7,desconocido
14493,Astro Bears Party,Switch,NINTENDO,6.7,35,desconocido
14470,The Bunker,PC,PC,5.7,38,desconocido
14430,Uno,XboxOne,MICROSOFT,7.1,14,desconocido
14296,Desert Child,PlayStation4,SONY,6.2,6,desconocido
14250,Fullmetal Alchemist: Dual Sympathy,DS,NINTENDO,6.8,13,desconocido
14143,Truberbrook,Switch,NINTENDO,5.6,10,desconocido
14257,Bridge Constructor,XboxOne,MICROSOFT,6.2,5,desconocido
14334,Furry Legends,Wii,NINTENDO,6.3,4,desconocido
14354,Duke Nukem Forever: The Doctor Who Cloned Me,Xbox360,MICROSOFT,6.8,26,desconocido
14337,Time Machine VR,PC,PC,8.4,8,desconocido
14326,Vigilante 8: Arcade,Xbox360,MICROSOFT,8.4,17,desconocido
14262,Assassin's Creed: Altair's Chronicles,DS,NINTENDO,6.3,45,desconocido
14362,X2: Wolverine's Revenge,Xbox,MICROSOFT,6.2,9,desconocido
14339,BlowOut,PlayStation2,SONY,6.2,5,desconocido
14219,Atomic Ninjas,PlayStation3,SONY,5.6,11,desconocido
14164,Beijing 2008 - The Official Video Game of the Olympic Games,PlayStation3,SONY,5.6,28,desconocido
14228,CART Fury Championship Racing,PlayStation2,SONY,6.3,4,desconocido
14152,WWE SmackDown vs. Raw 2009,DS,NINTENDO,8.1,7,desconocido
14205,Conflict: Vietnam,PlayStation2,SONY,8.1,23,desconocido
14129,Steel Diver,3DS,NINTENDO,6.3,32,desconocido
14216,Memoranda,PC,PC,6.3,13,desconocido
14150,1954: Alcatraz,PC,PC,6.3,37,desconocido
14298,Maelstrom (2007),PC,PC,6.3,13,desconocido
14166,TRON: Evolution,PlayStation3,SONY,6.3,30,desconocido
14294,ReCore,PC,PC,6.0,159,poco conocido
14220,God Mode,Xbox360,MICROSOFT,6.3,27,desconocido
14209,Horizon,PC,PC,6.7,15,desconocido
14147,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,NINTENDO,8.0,6,desconocido
14271,Heritage of Kings: The Settlers,PC,PC,5.9,55,desconocido
14350,Viviette,Switch,NINTENDO,6.5,8,desconocido
14140,Romance of the Three Kingdoms XIV,PC,PC,6.5,4,desconocido
14196,Aliens in the Attic,DS,NINTENDO,6.7,7,desconocido
14279,Highland Warriors,PC,PC,5.7,6,desconocido
14226,Trivial Pursuit Unhinged,Xbox,MICROSOFT,8.0,4,desconocido
14197,Resident Evil Outbreak File #2,PlayStation2,SONY,7.9,114,poco conocido
14286,Bladestorm: Nightmare,PlayStation4,SONY,6.0,28,desconocido
14159,Drawn to Life: The Next Chapter,Wii,NINTENDO,6.0,9,desconocido
14310,Game of Thrones,PC,PC,6.5,367,popular
14251,Kao the Kangaroo Round 2,PlayStation2,SONY,8.3,12,desconocido
14267,There Came an Echo,PC,PC,5.7,22,desconocido
14343,Elex,PlayStation4,SONY,6.5,626,popular
14214,Tennis World Tour 2,XboxOne,MICROSOFT,8.3,52,desconocido
14268,Senran Kagura 2: Deep Crimson,3DS,NINTENDO,6.5,78,desconocido
14183,The Church in the Darkness,XboxOne,MICROSOFT,6.5,6,desconocido
14317,Dark Rose Valkyrie,PlayStation4,SONY,6.0,24,desconocido
14328,Rocky Balboa,PSP,SONY,6.6,11,desconocido
14281,The Terminator: Dawn of Fate,PlayStation2,SONY,5.9,17,desconocido
14319,Bladestorm: The Hundred Years' War,PlayStation3,SONY,7.9,29,desconocido
14243,Classic NES Series: Metroid,GameBoyAdvance,NINTENDO,8.3,29,desconocido
14239,WRC Powerslide,Xbox360,MICROSOFT,5.8,10,desconocido
14347,Army of Two: The Devil's Cartel,PlayStation3,SONY,6.7,116,poco conocido
14336,Carnival Games VR,PlayStation4,SONY,5.8,11,desconocido
14307,Heavy Metal: Geomatrix,Dreamcast,SEGA,5.8,4,desconocido
14193,Skellboy,Switch,NINTENDO,5.8,12,desconocido
14194,The Council - Episode 4: Burning Bridges,PC,PC,6.6,5,desconocido
14301,Sword Art Online: Alicization Lycoris,XboxOne,MICROSOFT,6.6,12,desconocido
14225,The Sims 2,GameBoyAdvance,NINTENDO,7.9,8,desconocido
14227,Virtua Striker 2002,GameCube,NINTENDO,6.6,7,desconocido
14213,Lost Planet 3,Xbox360,MICROSOFT,5.8,142,poco conocido
14191,ShellShock: Nam '67,PlayStation2,SONY,8.3,21,desconocido
14238,Space Hulk,PC,PC,6.6,167,poco conocido
14153,Bee Simulator,PC,PC,5.9,24,desconocido
14221,BreakQuest,PSP,SONY,5.9,15,desconocido
14182,TRON: Evolution,Xbox360,MICROSOFT,5.9,48,desconocido
14176,Tomb Raider: Legend,DS,NINTENDO,8.3,8,desconocido
14358,Over the Hedge: Hammy Goes Nuts,PSP,SONY,8.0,7,desconocido
14304,Marvel Heroes,PC,PC,6.7,658,popular
14242,Cars Race-O-Rama,Wii,NINTENDO,6.0,8,desconocido
14254,Dynasty Warriors 7,Xbox360,MICROSOFT,8.1,47,desconocido
14252,The Fast and the Furious,PSP,SONY,6.0,7,desconocido
14126,Pac-Man and the Ghostly Adventures,WiiU,NINTENDO,6.5,18,desconocido
14212,Jackass the Game,PSP,SONY,6.7,13,desconocido
14157,Enter the Matrix,PC,PC,6.7,91,desconocido
14322,Starsky & Hutch,Xbox,MICROSOFT,5.7,6,desconocido
14172,Attractio,PlayStation4,SONY,6.1,9,desconocido
14128,Time Crisis: Razing Storm,PlayStation3,SONY,6.4,21,desconocido
14135,Shining Soul,GameBoyAdvance,NINTENDO,8.2,9,desconocido
14321,The Lord of the Rings: Aragorn's Quest,Wii,NINTENDO,8.2,9,desconocido
14175,Front Mission Evolved,PlayStation3,SONY,6.1,36,desconocido
14282,Street Hoops,Xbox,MICROSOFT,6.4,5,desconocido
14132,Blacklight: Retribution,PlayStation4,SONY,6.1,193,poco conocido
14187,Marine Park Empire,PC,PC,6.1,7,desconocido
14232,Blade Kitten,Xbox360,MICROSOFT,6.4,15,desconocido
14258,Blaster Master: Overdrive,Wii,NINTENDO,8.4,14,desconocido
14269,Fishing Master,Wii,NINTENDO,8.1,9,desconocido
14217,Pokemon Rumble World,3DS,NINTENDO,6.1,83,desconocido
14353,The Long Reach,Switch,NINTENDO,6.3,24,desconocido
14236,Pro Evolution Soccer 2008,DS,NINTENDO,6.3,9,desconocido
14341,Cartoon Network: Punch Time Explosion,3DS,NINTENDO,6.1,29,desconocido
14309,Cel Damage HD,PlayStation4,SONY,6.1,38,desconocido
14287,The Lord of the Rings: Aragorn's Quest,PlayStation3,SONY,6.1,14,desconocido
14361,Jack the Ripper,PC,PC,6.4,5,desconocido
14366,Mobile Suit Gundam: Journey to Jaburo,PlayStation2,SONY,8.2,46,desconocido
14178,Evil Dead: A Fistful of Boomstick,Xbox,MICROSOFT,8.0,10,desconocido
14237,Assassin's Creed II: Battle of Forli,Xbox360,MICROSOFT,6.5,30,desconocido
14215,Sword Art Online: Alicization Lycoris,PlayStation4,SONY,6.0,78,desconocido
14342,Wii Play,Wii,NINTENDO,6.5,162,poco conocido
14265,TMNT,Xbox360,MICROSOFT,6.5,35,desconocido
14181,Odyssey: The Search for Ulysses,PC,PC,8.0,4,desconocido
14356,Hero of Sparta,PSP,SONY,6.7,6,desconocido
14335,Futurama,Xbox,MICROSOFT,6.7,15,desconocido
14283,Star Wars: Obi-Wan,Xbox,MICROSOFT,5.7,18,desconocido
14151,Star Ocean: Integrity and Faithlessness,PlayStation4,SONY,6.4,269,conocido
14261,V-Rally 4,PlayStation4,SONY,6.0,22,desconocido
14170,APB (All Points Bulletin),PC,PC,5.7,294,conocido
14224,Hired Guns: The Jagged Edge,PC,PC,6.4,10,desconocido
14230,PGA European Tour,Nintendo64,NINTENDO,8.0,4,desconocido
14210,Yanya Caballista: City Skater,PlayStation2,SONY,5.7,7,desconocido
14315,Fate/Extra,PSP,SONY,8.0,47,desconocido
14295,Tom Clancy's Ghost Recon 2,PlayStation2,SONY,5.7,23,desconocido
14161,ZHEROS,PC,PC,6.1,8,desconocido
14167,Front Mission Evolved,Xbox360,MICROSOFT,6.1,28,desconocido
14137,Battle of the Bands,Wii,NINTENDO,6.0,14,desconocido
14270,Iron Phoenix,Xbox,MICROSOFT,6.5,4,desconocido
14199,Singles: Flirt Up Your Life,PC,PC,7.4,34,desconocido
14208,Fortix,PSP,SONY,6.8,4,desconocido
14330,Scrap Garden,PC,PC,7.5,4,desconocido
14245,X2: Wolverine's Revenge,PlayStation2,SONY,7.1,14,desconocido
14311,Adventures to Go!,PSP,SONY,7.5,11,desconocido
14288,Venture Kid,Switch,NINTENDO,6.9,10,desconocido
14145,Dynasty Warriors: Gundam 3,PlayStation3,SONY,7.5,20,desconocido
14256,Ritual: Crown of Horns,Switch,NINTENDO,7.3,12,desconocido
14276,Bang Bang Racing,Xbox360,MICROSOFT,5.5,8,desconocido
14177,L.A. Rush,PlayStation2,SONY,7.5,13,desconocido
14146,Commandos Strike Force,PlayStation2,SONY,8.6,13,desconocido
14246,Whirl Tour,PlayStation2,SONY,7.2,6,desconocido
14274,Mitsurugi Kamui Hikae,PlayStation4,SONY,4.2,11,desconocido
14364,BMX XXX,Xbox,MICROSOFT,7.2,11,desconocido
14231,Drakengard 2,PlayStation2,SONY,6.9,59,desconocido
14142,The Dark Crystal: Age of Resistance Tactics,XboxOne,MICROSOFT,4.3,4,desconocido
14259,Cars Mater-National Championship,Xbox360,MICROSOFT,7.8,6,desconocido
14154,Rayman DS,DS,NINTENDO,7.5,22,desconocido
14248,Takeda,PC,PC,7.1,9,desconocido
14179,Inside Pitch 2003,Xbox,MICROSOFT,6.8,9,desconocido
14168,One Piece: World Seeker,PlayStation4,SONY,4.3,166,poco conocido
14327,Overlord Minions,DS,NINTENDO,4.0,4,desconocido
14357,ARKANOID Live!,Xbox360,MICROSOFT,4.0,8,desconocido
14263,Emergency 3,PC,PC,5.4,9,desconocido
14160,Gas Guzzlers: Combat Carnage,PC,PC,7.5,57,desconocido
14277,Madagascar: Escape 2 Africa,PlayStation3,SONY,7.0,6,desconocido
14149,God Mode,PC,PC,6.8,131,poco conocido
14139,Casper: Spirit Dimensions,PlayStation2,SONY,3.9,7,desconocido
14255,Code Lyoko: Quest for Infinity,Wii,NINTENDO,7.8,12,desconocido
14318,The Dwarves,XboxOne,MICROSOFT,3.9,21,desconocido
14204,Untold Legends: Dark Kingdom,PlayStation3,SONY,7.0,40,desconocido
14174,Shelter 2,PC,PC,6.8,41,desconocido
14203,John Daly's ProStroke Golf,PlayStation3,SONY,4.0,9,desconocido
14163,Silent Hill: Book of Memories,PlayStationVita,SONY,5.0,119,poco conocido
14192,Nickelodeon Kart Racers 2: Grand Prix,PlayStation4,SONY,6.9,9,desconocido
14260,Dawnspire: Prelude,PC,PC,7.3,7,desconocido
