,puntuacion usuarios,marca
6214,7.5,NINTENDO
4005,7.5,NINTENDO
3979,7.5,NINTENDO
3975,7.5,NINTENDO
13263,7.5,NINTENDO
4499,7.5,NINTENDO
3756,7.5,NINTENDO
3751,7.5,NINTENDO
3664,7.5,NINTENDO
797,7.5,NINTENDO
803,7.5,NINTENDO
3591,7.5,NINTENDO
5294,7.5,NINTENDO
15247,7.5,NINTENDO
6638,7.5,NINTENDO
5288,7.5,NINTENDO
15644,7.5,NINTENDO
6657,7.5,NINTENDO
6680,7.5,NINTENDO
6690,7.5,NINTENDO
6693,7.5,NINTENDO
6728,7.5,NINTENDO
15614,7.5,NINTENDO
942,7.5,NINTENDO
6105,7.5,NINTENDO
15892,7.5,NINTENDO
12033,7.5,NINTENDO
4130,7.5,NINTENDO
5366,7.5,NINTENDO
5408,7.5,NINTENDO
13033,7.5,NINTENDO
16137,7.5,NINTENDO
4432,7.5,NINTENDO
5523,7.5,NINTENDO
5577,7.5,NINTENDO
5597,7.5,NINTENDO
10416,7.5,NINTENDO
4455,7.5,NINTENDO
13184,7.5,NINTENDO
5324,7.5,NINTENDO
12172,7.5,NINTENDO
12136,7.5,NINTENDO
15895,7.5,NINTENDO
12134,7.5,NINTENDO
15980,7.5,NINTENDO
12119,7.5,NINTENDO
4496,7.5,NINTENDO
5959,7.5,NINTENDO
10308,7.5,NINTENDO
10302,7.5,NINTENDO
10298,7.5,NINTENDO
10292,7.5,NINTENDO
10286,7.5,NINTENDO
10285,7.5,NINTENDO
10275,7.5,NINTENDO
10271,7.5,NINTENDO
970,7.5,NINTENDO
15575,7.5,NINTENDO
977,7.5,NINTENDO
13737,7.5,NINTENDO
12747,7.5,NINTENDO
7664,7.5,NINTENDO
16468,7.5,NINTENDO
2627,7.5,NINTENDO
9679,7.5,NINTENDO
7703,7.5,NINTENDO
9675,7.5,NINTENDO
7741,7.5,NINTENDO
7767,7.5,NINTENDO
7774,7.5,NINTENDO
4720,7.5,NINTENDO
7784,7.5,NINTENDO
2507,7.5,NINTENDO
2402,7.5,NINTENDO
11269,7.5,NINTENDO
4907,7.5,NINTENDO
9595,7.5,NINTENDO
9592,7.5,NINTENDO
8129,7.5,NINTENDO
8170,7.5,NINTENDO
8196,7.5,NINTENDO
1184,7.5,NINTENDO
14452,7.5,NINTENDO
9515,7.5,NINTENDO
8247,7.5,NINTENDO
2151,7.5,NINTENDO
2074,7.5,NINTENDO
15417,7.5,NINTENDO
12575,7.5,NINTENDO
7600,7.5,NINTENDO
5031,7.5,NINTENDO
13764,7.5,NINTENDO
5282,7.5,NINTENDO
7002,7.5,NINTENDO
3066,7.5,NINTENDO
13821,7.5,NINTENDO
3058,7.5,NINTENDO
13859,7.5,NINTENDO
7112,7.5,NINTENDO
7146,7.5,NINTENDO
7162,7.5,NINTENDO
7204,7.5,NINTENDO
9843,7.5,NINTENDO
4536,7.5,NINTENDO
303,7.5,NINTENDO
9825,7.5,NINTENDO
9806,7.5,NINTENDO
15433,7.5,NINTENDO
14117,7.5,NINTENDO
11503,7.5,NINTENDO
14149,7.5,NINTENDO
14150,7.5,NINTENDO
11487,7.5,NINTENDO
4606,7.5,NINTENDO
7503,7.5,NINTENDO
4650,7.5,NINTENDO
10499,7.5,NINTENDO
10601,7.4,NINTENDO
10610,7.4,NINTENDO
16434,7.4,NINTENDO
10633,7.4,NINTENDO
15679,7.4,NINTENDO
10649,7.4,NINTENDO
9758,7.4,NINTENDO
9606,7.4,NINTENDO
9610,7.4,NINTENDO
1135,7.4,NINTENDO
15137,7.4,NINTENDO
9716,7.4,NINTENDO
9724,7.4,NINTENDO
9734,7.4,NINTENDO
9741,7.4,NINTENDO
9756,7.4,NINTENDO
9770,7.4,NINTENDO
10409,7.4,NINTENDO
9787,7.4,NINTENDO
10741,7.4,NINTENDO
15096,7.4,NINTENDO
1022,7.4,NINTENDO
15661,7.4,NINTENDO
15744,7.4,NINTENDO
10185,7.4,NINTENDO
620,7.4,NINTENDO
10408,7.4,NINTENDO
9150,7.4,NINTENDO
7806,7.4,NINTENDO
10619,7.4,NINTENDO
12244,7.4,NINTENDO
3031,7.4,NINTENDO
4297,7.4,NINTENDO
13808,7.4,NINTENDO
13763,7.4,NINTENDO
8131,7.4,NINTENDO
3143,7.4,NINTENDO
3148,7.4,NINTENDO
2206,7.4,NINTENDO
8189,7.4,NINTENDO
12088,7.4,NINTENDO
13707,7.4,NINTENDO
3184,7.4,NINTENDO
8214,7.4,NINTENDO
8216,7.4,NINTENDO
5383,7.4,NINTENDO
5351,7.4,NINTENDO
8285,7.4,NINTENDO
8286,7.4,NINTENDO
13640,7.4,NINTENDO
5975,7.4,NINTENDO
8335,7.4,NINTENDO
8344,7.4,NINTENDO
8354,7.4,NINTENDO
14373,7.4,NINTENDO
5636,7.4,NINTENDO
3335,7.4,NINTENDO
5658,7.4,NINTENDO
7396,7.4,NINTENDO
7406,7.4,NINTENDO
7427,7.4,NINTENDO
7432,7.4,NINTENDO
7528,7.4,NINTENDO
7349,7.4,NINTENDO
2656,7.4,NINTENDO
5748,7.4,NINTENDO
7574,7.4,NINTENDO
7579,7.4,NINTENDO
7589,7.4,NINTENDO
11440,7.4,NINTENDO
7644,7.4,NINTENDO
11439,7.4,NINTENDO
2646,7.4,NINTENDO
14222,7.4,NINTENDO
11432,7.4,NINTENDO
2986,7.4,NINTENDO
7755,7.4,NINTENDO
11401,7.4,NINTENDO
14273,7.4,NINTENDO
2500,7.4,NINTENDO
2474,7.4,NINTENDO
12429,7.4,NINTENDO
5379,7.4,NINTENDO
7369,7.4,NINTENDO
13272,7.4,NINTENDO
5976,7.4,NINTENDO
8972,7.4,NINTENDO
6034,7.4,NINTENDO
6482,7.4,NINTENDO
8727,7.4,NINTENDO
5978,7.4,NINTENDO
8737,7.4,NINTENDO
1773,7.4,NINTENDO
8893,7.4,NINTENDO
1734,7.4,NINTENDO
3706,7.4,NINTENDO
8906,7.4,NINTENDO
5994,7.4,NINTENDO
4688,7.4,NINTENDO
1707,7.4,NINTENDO
6463,7.4,NINTENDO
12068,7.4,NINTENDO
5988,7.4,NINTENDO
6470,7.4,NINTENDO
13339,7.4,NINTENDO
6048,7.4,NINTENDO
4676,7.4,NINTENDO
3403,7.4,NINTENDO
12015,7.4,NINTENDO
6624,7.4,NINTENDO
6174,7.4,NINTENDO
4615,7.4,NINTENDO
6534,7.4,NINTENDO
6611,7.4,NINTENDO
6469,7.4,NINTENDO
3420,7.4,NINTENDO
12799,7.4,NINTENDO
4726,7.4,NINTENDO
6550,7.4,NINTENDO
3432,7.4,NINTENDO
6097,7.3,NINTENDO
6076,7.3,NINTENDO
6164,7.3,NINTENDO
13991,7.3,NINTENDO
2962,7.3,NINTENDO
3796,7.3,NINTENDO
10195,7.3,NINTENDO
9854,7.3,NINTENDO
7348,7.3,NINTENDO
4134,7.3,NINTENDO
2902,7.3,NINTENDO
9838,7.3,NINTENDO
3720,7.3,NINTENDO
12038,7.3,NINTENDO
4033,7.3,NINTENDO
6681,7.3,NINTENDO
10383,7.3,NINTENDO
12120,7.3,NINTENDO
6653,7.3,NINTENDO
6649,7.3,NINTENDO
6703,7.3,NINTENDO
6648,7.3,NINTENDO
3387,7.3,NINTENDO
13583,7.3,NINTENDO
3397,7.3,NINTENDO
6745,7.3,NINTENDO
9816,7.3,NINTENDO
6768,7.3,NINTENDO
6799,7.3,NINTENDO
3170,7.3,NINTENDO
10374,7.3,NINTENDO
13720,7.3,NINTENDO
15922,7.3,NINTENDO
3083,7.3,NINTENDO
7020,7.3,NINTENDO
7025,7.3,NINTENDO
7031,7.3,NINTENDO
4129,7.3,NINTENDO
6700,7.3,NINTENDO
10345,7.3,NINTENDO
10351,7.3,NINTENDO
577,7.3,NINTENDO
3003,7.3,NINTENDO
5736,7.3,NINTENDO
11486,7.3,NINTENDO
8228,7.3,NINTENDO
14687,7.3,NINTENDO
8696,7.3,NINTENDO
12531,7.3,NINTENDO
8691,7.3,NINTENDO
8685,7.3,NINTENDO
8653,7.3,NINTENDO
8642,7.3,NINTENDO
8613,7.3,NINTENDO
11066,7.3,NINTENDO
4595,7.3,NINTENDO
8601,7.3,NINTENDO
11089,7.3,NINTENDO
1988,7.3,NINTENDO
8475,7.3,NINTENDO
4594,7.3,NINTENDO
7534,7.3,NINTENDO
16227,7.3,NINTENDO
14691,7.3,NINTENDO
5015,7.3,NINTENDO
14917,7.3,NINTENDO
4725,7.3,NINTENDO
9165,7.3,NINTENDO
9121,7.3,NINTENDO
9084,7.3,NINTENDO
4959,7.3,NINTENDO
9063,7.3,NINTENDO
10973,7.3,NINTENDO
9058,7.3,NINTENDO
4979,7.3,NINTENDO
1625,7.3,NINTENDO
9013,7.3,NINTENDO
9001,7.3,NINTENDO
8999,7.3,NINTENDO
4715,7.3,NINTENDO
8989,7.3,NINTENDO
12765,7.3,NINTENDO
8979,7.3,NINTENDO
14488,7.3,NINTENDO
4571,7.3,NINTENDO
6077,7.3,NINTENDO
691,7.3,NINTENDO
9635,7.3,NINTENDO
2392,7.3,NINTENDO
11290,7.3,NINTENDO
10413,7.3,NINTENDO
5537,7.3,NINTENDO
2471,7.3,NINTENDO
9656,7.3,NINTENDO
9602,7.3,NINTENDO
13194,7.3,NINTENDO
5426,7.3,NINTENDO
5407,7.3,NINTENDO
7732,7.3,NINTENDO
8137,7.3,NINTENDO
8157,7.3,NINTENDO
2665,7.3,NINTENDO
2614,7.3,NINTENDO
14448,7.3,NINTENDO
8205,7.3,NINTENDO
7676,7.3,NINTENDO
8212,7.3,NINTENDO
1188,7.3,NINTENDO
7662,7.3,NINTENDO
6012,7.2,NINTENDO
12726,7.2,NINTENDO
4719,7.2,NINTENDO
6016,7.2,NINTENDO
5808,7.2,NINTENDO
10388,7.2,NINTENDO
5996,7.2,NINTENDO
4421,7.2,NINTENDO
12166,7.2,NINTENDO
4382,7.2,NINTENDO
4428,7.2,NINTENDO
5961,7.2,NINTENDO
4405,7.2,NINTENDO
10317,7.2,NINTENDO
12123,7.2,NINTENDO
10467,7.2,NINTENDO
5442,7.2,NINTENDO
4169,7.2,NINTENDO
485,7.2,NINTENDO
16441,7.2,NINTENDO
5045,7.2,NINTENDO
4682,7.2,NINTENDO
5963,7.2,NINTENDO
16077,7.2,NINTENDO
5866,7.2,NINTENDO
3054,7.2,NINTENDO
10213,7.2,NINTENDO
14515,7.2,NINTENDO
4022,7.2,NINTENDO
8066,7.2,NINTENDO
8070,7.2,NINTENDO
2252,7.2,NINTENDO
8097,7.2,NINTENDO
2235,7.2,NINTENDO
9580,7.2,NINTENDO
9579,7.2,NINTENDO
9549,7.2,NINTENDO
1226,7.2,NINTENDO
15283,7.2,NINTENDO
14457,7.2,NINTENDO
14461,7.2,NINTENDO
14507,7.2,NINTENDO
14549,7.2,NINTENDO
1111,7.2,NINTENDO
8445,7.2,NINTENDO
9474,7.2,NINTENDO
8617,7.2,NINTENDO
1380,7.2,NINTENDO
8705,7.2,NINTENDO
8711,7.2,NINTENDO
1853,7.2,NINTENDO
1441,7.2,NINTENDO
14845,7.2,NINTENDO
1474,7.2,NINTENDO
9007,7.2,NINTENDO
9243,7.2,NINTENDO
9035,7.2,NINTENDO
9056,7.2,NINTENDO
11255,7.2,NINTENDO
8050,7.2,NINTENDO
6836,7.2,NINTENDO
6831,7.2,NINTENDO
2999,7.2,NINTENDO
7118,7.2,NINTENDO
10919,7.2,NINTENDO
6845,7.2,NINTENDO
3673,7.2,NINTENDO
3601,7.2,NINTENDO
6827,7.2,NINTENDO
7152,7.2,NINTENDO
6770,7.2,NINTENDO
6769,7.2,NINTENDO
912,7.2,NINTENDO
3585,7.2,NINTENDO
6498,7.2,NINTENDO
3599,7.2,NINTENDO
7133,7.2,NINTENDO
7139,7.2,NINTENDO
7251,7.2,NINTENDO
13393,7.2,NINTENDO
3823,7.2,NINTENDO
3800,7.2,NINTENDO
7573,7.2,NINTENDO
7265,7.2,NINTENDO
7166,7.2,NINTENDO
3597,7.2,NINTENDO
7212,7.2,NINTENDO
3742,7.2,NINTENDO
7171,7.2,NINTENDO
3735,7.2,NINTENDO
10996,7.1,NINTENDO
16541,7.1,NINTENDO
15053,7.1,NINTENDO
10896,7.1,NINTENDO
14996,7.1,NINTENDO
11005,7.1,NINTENDO
12208,7.1,NINTENDO
16379,7.1,NINTENDO
10831,7.1,NINTENDO
16026,7.1,NINTENDO
12138,7.1,NINTENDO
13063,7.1,NINTENDO
12356,7.1,NINTENDO
16099,7.1,NINTENDO
15387,7.1,NINTENDO
14292,7.1,NINTENDO
11334,7.1,NINTENDO
11344,7.1,NINTENDO
11345,7.1,NINTENDO
14242,7.1,NINTENDO
10914,7.1,NINTENDO
8165,7.1,NINTENDO
6218,7.1,NINTENDO
4744,7.1,NINTENDO
3163,7.1,NINTENDO
7363,7.1,NINTENDO
3152,7.1,NINTENDO
7346,7.1,NINTENDO
7324,7.1,NINTENDO
8649,7.1,NINTENDO
7234,7.1,NINTENDO
4689,7.1,NINTENDO
7091,7.1,NINTENDO
7069,7.1,NINTENDO
4748,7.1,NINTENDO
6588,7.1,NINTENDO
4763,7.1,NINTENDO
4828,7.1,NINTENDO
1306,7.1,NINTENDO
9098,7.1,NINTENDO
2862,7.1,NINTENDO
2853,7.1,NINTENDO
2220,7.1,NINTENDO
9125,7.1,NINTENDO
5127,7.1,NINTENDO
6619,7.1,NINTENDO
8554,7.1,NINTENDO
8552,7.1,NINTENDO
7414,7.1,NINTENDO
7429,7.1,NINTENDO
8021,7.1,NINTENDO
3807,7.1,NINTENDO
7967,7.1,NINTENDO
7963,7.1,NINTENDO
7959,7.1,NINTENDO
3765,7.1,NINTENDO
3744,7.1,NINTENDO
3741,7.1,NINTENDO
7889,7.1,NINTENDO
7882,7.1,NINTENDO
7869,7.1,NINTENDO
4375,7.1,NINTENDO
4396,7.1,NINTENDO
516,7.1,NINTENDO
3470,7.1,NINTENDO
3445,7.1,NINTENDO
7489,7.1,NINTENDO
4454,7.1,NINTENDO
4466,7.1,NINTENDO
4490,7.1,NINTENDO
8359,7.1,NINTENDO
5185,7.1,NINTENDO
3821,7.1,NINTENDO
9988,7.1,NINTENDO
1030,7.1,NINTENDO
5983,7.1,NINTENDO
2537,7.1,NINTENDO
10111,7.1,NINTENDO
2579,7.1,NINTENDO
5618,7.1,NINTENDO
5689,7.1,NINTENDO
6044,7.1,NINTENDO
5797,7.1,NINTENDO
6050,7.1,NINTENDO
9551,7.1,NINTENDO
9797,7.1,NINTENDO
5505,7.1,NINTENDO
5452,7.1,NINTENDO
1015,7.1,NINTENDO
5967,7.1,NINTENDO
6160,7.1,NINTENDO
9940,7.1,NINTENDO
9296,7.1,NINTENDO
1415,7.1,NINTENDO
1425,7.1,NINTENDO
9248,7.1,NINTENDO
9919,7.1,NINTENDO
9206,7.1,NINTENDO
5290,7.1,NINTENDO
9218,7.1,NINTENDO
6554,7.1,NINTENDO
4404,7.0,NINTENDO
1579,7.0,NINTENDO
7494,7.0,NINTENDO
5949,7.0,NINTENDO
4418,7.0,NINTENDO
5868,7.0,NINTENDO
12953,7.0,NINTENDO
5223,7.0,NINTENDO
12973,7.0,NINTENDO
4104,7.0,NINTENDO
4102,7.0,NINTENDO
6094,7.0,NINTENDO
7892,7.0,NINTENDO
12021,7.0,NINTENDO
7894,7.0,NINTENDO
3974,7.0,NINTENDO
6112,7.0,NINTENDO
14856,7.0,NINTENDO
6117,7.0,NINTENDO
6125,7.0,NINTENDO
6197,7.0,NINTENDO
131,7.0,NINTENDO
6207,7.0,NINTENDO
1140,7.0,NINTENDO
4503,7.0,NINTENDO
4486,7.0,NINTENDO
11643,7.0,NINTENDO
15075,7.0,NINTENDO
5158,7.0,NINTENDO
5139,7.0,NINTENDO
1494,7.0,NINTENDO
5095,7.0,NINTENDO
5063,7.0,NINTENDO
16206,7.0,NINTENDO
5030,7.0,NINTENDO
1434,7.0,NINTENDO
1722,7.0,NINTENDO
6936,7.0,NINTENDO
1335,7.0,NINTENDO
5506,7.0,NINTENDO
5528,7.0,NINTENDO
4651,7.0,NINTENDO
5794,7.0,NINTENDO
4643,7.0,NINTENDO
4634,7.0,NINTENDO
12302,7.0,NINTENDO
12296,7.0,NINTENDO
5583,7.0,NINTENDO
5607,7.0,NINTENDO
7371,7.0,NINTENDO
1558,7.0,NINTENDO
4531,7.0,NINTENDO
4507,7.0,NINTENDO
1242,7.0,NINTENDO
7402,7.0,NINTENDO
11535,7.0,NINTENDO
7457,7.0,NINTENDO
6928,7.0,NINTENDO
10573,7.0,NINTENDO
13365,7.0,NINTENDO
8305,7.0,NINTENDO
693,7.0,NINTENDO
2047,7.0,NINTENDO
9203,7.0,NINTENDO
1056,7.0,NINTENDO
2043,7.0,NINTENDO
9139,7.0,NINTENDO
746,7.0,NINTENDO
9077,7.0,NINTENDO
2890,7.0,NINTENDO
1114,7.0,NINTENDO
757,7.0,NINTENDO
3159,7.0,NINTENDO
3174,7.0,NINTENDO
1826,7.0,NINTENDO
1806,7.0,NINTENDO
710,7.0,NINTENDO
2600,7.0,NINTENDO
2597,7.0,NINTENDO
10144,7.0,NINTENDO
10641,7.0,NINTENDO
10642,7.0,NINTENDO
10510,7.0,NINTENDO
723,7.0,NINTENDO
10660,7.0,NINTENDO
719,7.0,NINTENDO
10044,7.0,NINTENDO
2583,7.0,NINTENDO
2490,7.0,NINTENDO
2514,7.0,NINTENDO
9834,7.0,NINTENDO
9766,7.0,NINTENDO
9711,7.0,NINTENDO
2131,7.0,NINTENDO
8309,7.0,NINTENDO
2918,7.0,NINTENDO
3560,7.0,NINTENDO
8144,7.0,NINTENDO
3569,7.0,NINTENDO
3662,7.0,NINTENDO
8074,7.0,NINTENDO
8071,7.0,NINTENDO
8088,7.0,NINTENDO
3537,7.0,NINTENDO
1605,6.9,NINTENDO
856,6.9,NINTENDO
6897,6.9,NINTENDO
987,6.9,NINTENDO
6914,6.9,NINTENDO
12104,6.9,NINTENDO
2833,6.9,NINTENDO
12092,6.9,NINTENDO
2873,6.9,NINTENDO
4793,6.9,NINTENDO
4764,6.9,NINTENDO
12089,6.9,NINTENDO
6935,6.9,NINTENDO
2906,6.9,NINTENDO
718,6.9,NINTENDO
10945,6.9,NINTENDO
5106,6.9,NINTENDO
4004,6.9,NINTENDO
7834,6.9,NINTENDO
177,6.9,NINTENDO
12381,6.9,NINTENDO
2084,6.9,NINTENDO
9642,6.9,NINTENDO
2783,6.9,NINTENDO
2784,6.9,NINTENDO
6210,6.9,NINTENDO
16333,6.9,NINTENDO
5190,6.9,NINTENDO
9183,6.9,NINTENDO
3611,6.9,NINTENDO
9147,6.9,NINTENDO
4249,6.9,NINTENDO
9138,6.9,NINTENDO
5519,6.9,NINTENDO
9005,6.9,NINTENDO
11125,6.9,NINTENDO
15967,6.9,NINTENDO
14318,6.9,NINTENDO
606,6.9,NINTENDO
11059,6.9,NINTENDO
2390,6.9,NINTENDO
6967,6.9,NINTENDO
1881,6.9,NINTENDO
8243,6.9,NINTENDO
11088,6.9,NINTENDO
7437,6.9,NINTENDO
8443,6.9,NINTENDO
3249,6.9,NINTENDO
8281,6.9,NINTENDO
1825,6.9,NINTENDO
4492,6.9,NINTENDO
3293,6.9,NINTENDO
4558,6.9,NINTENDO
7431,6.9,NINTENDO
3451,6.9,NINTENDO
1575,6.9,NINTENDO
4710,6.9,NINTENDO
4698,6.9,NINTENDO
8236,6.9,NINTENDO
11123,6.9,NINTENDO
4691,6.9,NINTENDO
2448,6.9,NINTENDO
634,6.9,NINTENDO
10098,6.9,NINTENDO
8677,6.9,NINTENDO
5984,6.9,NINTENDO
3113,6.9,NINTENDO
4610,6.9,NINTENDO
13329,6.9,NINTENDO
3753,6.9,NINTENDO
2152,6.8,NINTENDO
3768,6.8,NINTENDO
1408,6.8,NINTENDO
5625,6.8,NINTENDO
2275,6.8,NINTENDO
5721,6.8,NINTENDO
853,6.8,NINTENDO
2192,6.8,NINTENDO
3681,6.8,NINTENDO
5914,6.8,NINTENDO
3683,6.8,NINTENDO
4006,6.8,NINTENDO
448,6.8,NINTENDO
4097,6.8,NINTENDO
16045,6.8,NINTENDO
2944,6.8,NINTENDO
1908,6.8,NINTENDO
1891,6.8,NINTENDO
1886,6.8,NINTENDO
3104,6.8,NINTENDO
4630,6.8,NINTENDO
4608,6.8,NINTENDO
4569,6.8,NINTENDO
12861,6.8,NINTENDO
4549,6.8,NINTENDO
4537,6.8,NINTENDO
558,6.8,NINTENDO
553,6.8,NINTENDO
3333,6.8,NINTENDO
3391,6.8,NINTENDO
1613,6.8,NINTENDO
4884,6.8,NINTENDO
4913,6.8,NINTENDO
4152,6.8,NINTENDO
2758,6.8,NINTENDO
2769,6.8,NINTENDO
1678,6.8,NINTENDO
4147,6.8,NINTENDO
1459,6.8,NINTENDO
2791,6.8,NINTENDO
1654,6.8,NINTENDO
4949,6.8,NINTENDO
5121,6.8,NINTENDO
5084,6.8,NINTENDO
4317,6.8,NINTENDO
4987,6.8,NINTENDO
4985,6.8,NINTENDO
4974,6.8,NINTENDO
3990,6.8,NINTENDO
5113,6.8,NINTENDO
7111,6.8,NINTENDO
961,6.8,NINTENDO
7527,6.8,NINTENDO
6886,6.8,NINTENDO
9453,6.8,NINTENDO
6873,6.8,NINTENDO
8415,6.8,NINTENDO
187,6.8,NINTENDO
7779,6.8,NINTENDO
1118,6.8,NINTENDO
8042,6.8,NINTENDO
11773,6.8,NINTENDO
9585,6.8,NINTENDO
8124,6.8,NINTENDO
11177,6.8,NINTENDO
11174,6.8,NINTENDO
8647,6.8,NINTENDO
1342,6.8,NINTENDO
8641,6.8,NINTENDO
8580,6.8,NINTENDO
11145,6.8,NINTENDO
11122,6.8,NINTENDO
6359,6.8,NINTENDO
11105,6.8,NINTENDO
10207,6.8,NINTENDO
6950,6.8,NINTENDO
6258,6.8,NINTENDO
7262,6.8,NINTENDO
16596,6.8,NINTENDO
10458,6.8,NINTENDO
6927,6.8,NINTENDO
6328,6.8,NINTENDO
6333,6.8,NINTENDO
6275,6.8,NINTENDO
6919,6.8,NINTENDO
7469,6.8,NINTENDO
6956,6.8,NINTENDO
6310,6.8,NINTENDO
4677,6.7,NINTENDO
3640,6.7,NINTENDO
6604,6.7,NINTENDO
1538,6.7,NINTENDO
6553,6.7,NINTENDO
6549,6.7,NINTENDO
444,6.7,NINTENDO
1799,6.7,NINTENDO
8295,6.7,NINTENDO
6538,6.7,NINTENDO
8300,6.7,NINTENDO
1280,6.7,NINTENDO
11706,6.7,NINTENDO
11752,6.7,NINTENDO
3804,6.7,NINTENDO
1539,6.7,NINTENDO
7478,6.7,NINTENDO
406,6.7,NINTENDO
7480,6.7,NINTENDO
7442,6.7,NINTENDO
7387,6.7,NINTENDO
4319,6.7,NINTENDO
16171,6.7,NINTENDO
4303,6.7,NINTENDO
13154,6.7,NINTENDO
8027,6.7,NINTENDO
4188,6.7,NINTENDO
7937,6.7,NINTENDO
11740,6.7,NINTENDO
494,6.7,NINTENDO
5080,6.7,NINTENDO
4671,6.7,NINTENDO
936,6.7,NINTENDO
8004,6.7,NINTENDO
4220,6.7,NINTENDO
11977,6.7,NINTENDO
8418,6.7,NINTENDO
709,6.7,NINTENDO
8991,6.7,NINTENDO
2934,6.7,NINTENDO
9111,6.7,NINTENDO
9122,6.7,NINTENDO
2789,6.7,NINTENDO
9409,6.7,NINTENDO
734,6.7,NINTENDO
6377,6.7,NINTENDO
6376,6.7,NINTENDO
6348,6.7,NINTENDO
14636,6.7,NINTENDO
5931,6.7,NINTENDO
6327,6.7,NINTENDO
6319,6.7,NINTENDO
2189,6.7,NINTENDO
11943,6.7,NINTENDO
2302,6.7,NINTENDO
10495,6.7,NINTENDO
2271,6.7,NINTENDO
2260,6.7,NINTENDO
2985,6.7,NINTENDO
8388,6.7,NINTENDO
3024,6.7,NINTENDO
1348,6.7,NINTENDO
3177,6.7,NINTENDO
806,6.7,NINTENDO
11056,6.7,NINTENDO
3150,6.6,NINTENDO
4340,6.6,NINTENDO
4370,6.6,NINTENDO
11169,6.6,NINTENDO
3553,6.6,NINTENDO
3526,6.6,NINTENDO
9511,6.6,NINTENDO
2584,6.6,NINTENDO
3513,6.6,NINTENDO
3157,6.6,NINTENDO
2561,6.6,NINTENDO
12863,6.6,NINTENDO
1543,6.6,NINTENDO
589,6.6,NINTENDO
3449,6.6,NINTENDO
2328,6.6,NINTENDO
2214,6.6,NINTENDO
3188,6.6,NINTENDO
3439,6.6,NINTENDO
3202,6.6,NINTENDO
4331,6.6,NINTENDO
2064,6.6,NINTENDO
639,6.6,NINTENDO
4314,6.6,NINTENDO
11229,6.6,NINTENDO
3778,6.6,NINTENDO
2989,6.6,NINTENDO
3026,6.6,NINTENDO
2974,6.6,NINTENDO
8988,6.6,NINTENDO
3689,6.6,NINTENDO
1732,6.6,NINTENDO
3675,6.6,NINTENDO
8995,6.6,NINTENDO
1968,6.6,NINTENDO
3660,6.6,NINTENDO
3223,6.6,NINTENDO
11983,6.6,NINTENDO
8708,6.6,NINTENDO
2821,6.6,NINTENDO
9191,6.6,NINTENDO
8681,6.6,NINTENDO
9216,6.6,NINTENDO
2052,6.6,NINTENDO
14078,6.6,NINTENDO
4313,6.6,NINTENDO
14096,6.6,NINTENDO
10947,6.6,NINTENDO
2232,6.6,NINTENDO
5472,6.6,NINTENDO
5927,6.6,NINTENDO
6257,6.6,NINTENDO
4802,6.6,NINTENDO
16345,6.6,NINTENDO
5563,6.6,NINTENDO
5580,6.6,NINTENDO
6477,6.6,NINTENDO
1530,6.6,NINTENDO
5810,6.6,NINTENDO
5451,6.6,NINTENDO
2542,6.5,NINTENDO
4287,6.5,NINTENDO
7735,6.5,NINTENDO
3301,6.5,NINTENDO
6265,6.5,NINTENDO
2367,6.5,NINTENDO
4965,6.5,NINTENDO
3474,6.5,NINTENDO
7647,6.5,NINTENDO
3118,6.5,NINTENDO
7560,6.5,NINTENDO
5340,6.5,NINTENDO
1794,6.5,NINTENDO
5339,6.5,NINTENDO
3484,6.5,NINTENDO
5333,6.5,NINTENDO
5263,6.5,NINTENDO
11734,6.5,NINTENDO
7772,6.5,NINTENDO
7775,6.5,NINTENDO
1677,6.5,NINTENDO
3749,6.5,NINTENDO
2341,6.5,NINTENDO
3777,6.5,NINTENDO
2300,6.5,NINTENDO
6666,6.5,NINTENDO
3791,6.5,NINTENDO
13313,6.5,NINTENDO
8663,6.5,NINTENDO
2313,6.5,NINTENDO
6240,6.5,NINTENDO
2966,6.5,NINTENDO
11902,6.5,NINTENDO
4863,6.5,NINTENDO
7124,6.5,NINTENDO
2691,6.5,NINTENDO
5865,6.5,NINTENDO
5771,6.5,NINTENDO
9149,6.5,NINTENDO
10067,6.5,NINTENDO
2255,6.5,NINTENDO
9100,6.5,NINTENDO
1963,6.5,NINTENDO
2808,6.5,NINTENDO
1940,6.5,NINTENDO
10172,6.5,NINTENDO
8714,6.5,NINTENDO
2269,6.5,NINTENDO
8432,6.4,NINTENDO
3711,6.4,NINTENDO
8175,6.4,NINTENDO
12453,6.4,NINTENDO
3702,6.4,NINTENDO
9981,6.4,NINTENDO
690,6.4,NINTENDO
6305,6.4,NINTENDO
3120,6.4,NINTENDO
2709,6.4,NINTENDO
12444,6.4,NINTENDO
2160,6.4,NINTENDO
6718,6.4,NINTENDO
2673,6.4,NINTENDO
2671,6.4,NINTENDO
8699,6.4,NINTENDO
11781,6.4,NINTENDO
10015,6.4,NINTENDO
6441,6.4,NINTENDO
1994,6.4,NINTENDO
5430,6.4,NINTENDO
5412,6.4,NINTENDO
311,6.4,NINTENDO
3344,6.4,NINTENDO
5396,6.4,NINTENDO
6430,6.4,NINTENDO
2976,6.4,NINTENDO
6425,6.4,NINTENDO
3989,6.4,NINTENDO
2834,6.4,NINTENDO
